,LR,DO,n_hidden,mean acc,std acc
66,0.33,0.05,64,0.2902,0.138064627077322
67,0.335,0.05,64,0.28174999999999994,0.19251965808716778
68,0.34,0.05,64,0.251675,0.16101963389599416
69,0.34500000000000003,0.05,64,0.21565000000000004,0.12578437402952722
70,0.35000000000000003,0.05,64,0.20512499999999995,0.12936788627785492
71,0.35500000000000004,0.05,64,0.238475,0.10802668651773044
72,0.36,0.05,64,0.3032,0.12198572150051006
73,0.365,0.05,64,0.265125,0.11350335898113324
74,0.37,0.05,64,0.2287,0.11050055429725228
75,0.375,0.05,64,0.15222500000000003,0.07739607548190025
76,0.38,0.05,64,0.22712500000000002,0.11009518608912927
77,0.385,0.05,64,0.167625,0.08200575437126349
78,0.39,0.05,64,0.23442500000000002,0.12694242297199151
79,0.395,0.05,64,0.22135000000000002,0.1247740307515951
80,0.4,0.05,64,0.166825,0.027636208133533808
81,0.405,0.05,64,0.17685,0.14260188024707107
82,0.41000000000000003,0.05,64,0.169675,0.023913333101012922
83,0.41500000000000004,0.05,64,0.2354,0.17534561229183923
84,0.42000000000000004,0.05,64,0.229575,0.12855493961727024
85,0.425,0.05,64,0.2293,0.13035457893760385
86,0.43,0.05,64,0.24747500000000003,0.16874237760562696
87,0.435,0.05,64,0.249675,0.16806778022571728
88,0.44,0.05,64,0.203125,0.039367578665699
89,0.445,0.05,64,0.09,0.029746008135546523
90,0.45,0.05,64,0.16697499999999998,0.028014661340091195
91,0.455,0.05,64,0.24102500000000004,0.17187448909014974
92,0.46,0.05,64,0.265375,0.15495529597274177
93,0.465,0.05,64,0.1387,0.04244706998133087
94,0.47000000000000003,0.05,64,0.26105,0.16166101880168887
95,0.47500000000000003,0.05,64,0.2476,0.11699952991358555
96,0.48000000000000004,0.05,64,0.215825,0.11948618120937667
97,0.485,0.05,64,0.261325,0.1552694955553086
98,0.49,0.05,64,0.22705000000000003,0.12397370184841623
99,0.495,0.05,64,0.31472500000000003,0.16587215332900215
100,0.5,0.05,64,0.33935,0.13624539900488383
101,0.005,0.1,64,0.45169999999999993,0.004324060591619865
102,0.01,0.1,64,0.650025,0.023059894839309234
103,0.015,0.1,64,0.718575,0.007146065350946646
104,0.02,0.1,64,0.7431000000000001,0.010726252840577646
105,0.025,0.1,64,0.7958500000000001,0.008103779982205857
106,0.030000000000000002,0.1,64,0.8267749999999999,0.008379812050398268
107,0.034999999999999996,0.1,64,0.8378499999999999,0.011025368474568092
108,0.04,0.1,64,0.838275,0.008682741502543988
109,0.045,0.1,64,0.8423,0.006330284353802759
110,0.049999999999999996,0.1,64,0.8467999999999998,0.0038116597434713364
111,0.055,0.1,64,0.8382,0.00511895985528309
112,0.06,0.1,64,0.8348000000000001,0.019859600952687857
113,0.065,0.1,64,0.834,0.015248975375414562
114,0.07,0.1,64,0.8382,0.006723838189605699
115,0.07500000000000001,0.1,64,0.8391,0.00607782855960909
116,0.08,0.1,64,0.8321499999999998,0.005427015754537652
117,0.085,0.1,64,0.8322499999999999,0.005806784824668474
118,0.09000000000000001,0.1,64,0.8322749999999999,0.008458132181516193
119,0.095,0.1,64,0.818375,0.013826830801018744
120,0.1,0.1,64,0.82775,0.013118927166502604
121,0.10500000000000001,0.1,64,0.809675,0.0074194002453028636
122,0.11,0.1,64,0.8186,0.006799080820228559
123,0.115,0.1,64,0.8125,0.010186081189544869
124,0.12000000000000001,0.1,64,0.80985,0.00804106647155711
125,0.125,0.1,64,0.784475,0.02601266518448274
126,0.13,0.1,64,0.81715,0.012265398485169573
127,0.135,0.1,64,0.7866,0.024839660826991978
128,0.14,0.1,64,0.78575,0.018939046966518693
129,0.14500000000000002,0.1,64,0.796,0.012005207203542964
130,0.15,0.1,64,0.7720499999999999,0.03498353183999581
131,0.155,0.1,64,0.769925,0.025067733244152752
132,0.16,0.1,64,0.71865,0.13752752906236626
133,0.165,0.1,64,0.708,0.13198638660861958
134,0.17,0.1,64,0.539725,0.232423863878045
135,0.17500000000000002,0.1,64,0.4692499999999999,0.19138978551636449
136,0.18000000000000002,0.1,64,0.573825,0.14890241351301195
137,0.185,0.1,64,0.41935,0.11622740102918933
138,0.19,0.1,64,0.556425,0.14104455413095537
139,0.195,0.1,64,0.39835,0.10292732266021495
140,0.2,0.1,64,0.450775,0.002101190138945053
141,0.20500000000000002,0.1,64,0.6408250000000001,0.15607979930151117
142,0.21000000000000002,0.1,64,0.46274999999999994,0.21519177493575356
143,0.215,0.1,64,0.51445,0.128987731974789
144,0.22,0.1,64,0.45225,0.15796829191328238
145,0.225,0.1,64,0.450775,0.004030663717057013
146,0.23,0.1,64,0.43607499999999993,0.13289216963388023
147,0.23500000000000001,0.1,64,0.40002499999999996,0.10311084448301255
148,0.24000000000000002,0.1,64,0.47365,0.24943695846846753
149,0.245,0.1,64,0.47125000000000006,0.19358823892478594
150,0.25,0.1,64,0.494225,0.183379037106208
151,0.255,0.1,64,0.37835,0.2094294988773072
152,0.26,0.1,64,0.29862500000000003,0.1202272327719473
153,0.265,0.1,64,0.35207499999999997,0.141796456232164
154,0.27,0.1,64,0.33815,0.09837747455591653
155,0.275,0.1,64,0.450775,0.005177716678227953
156,0.28,0.1,64,0.4492999999999999,0.190987902103772
157,0.28500000000000003,0.1,64,0.26349999999999996,0.11137147861997704
158,0.29000000000000004,0.1,64,0.35465,0.12421431580136003
159,0.295,0.1,64,0.3478,0.11547244259995541
160,0.3,0.1,64,0.3687,0.18994016492042962
161,0.305,0.1,64,0.44715,0.22906379297042997
162,0.31,0.1,64,0.336075,0.13699216674686185
163,0.315,0.1,64,0.327575,0.15559465768463904
164,0.32,0.1,64,0.233325,0.10827305181807706
165,0.325,0.1,64,0.38715,0.1225349031908868
166,0.33,0.1,64,0.32389999999999997,0.10607616367497459
167,0.335,0.1,64,0.258625,0.1602004213477605
168,0.34,0.1,64,0.42805,0.19677773946765423
169,0.34500000000000003,0.1,64,0.24257499999999999,0.1412654327852359
170,0.35000000000000003,0.1,64,0.2777,0.1444854793742264
171,0.35500000000000004,0.1,64,0.2783,0.14299922639650886
172,0.36,0.1,64,0.328175,0.15860228560774273
173,0.365,0.1,64,0.224175,0.11345689159323905
174,0.37,0.1,64,0.30195,0.12869240459327816
175,0.375,0.1,64,0.277175,0.15091977587446914
176,0.38,0.1,64,0.2772,0.14016701198926942
177,0.385,0.1,64,0.31625000000000003,0.16741445576771438
178,0.39,0.1,64,0.1535,0.020855904439750394
179,0.395,0.1,64,0.383,0.18756390577613807
180,0.4,0.1,64,0.216025,0.12658683778339674
181,0.405,0.1,64,0.263475,0.16014714718033538
182,0.41000000000000003,0.1,64,0.29812500000000003,0.12311912422528029
183,0.41500000000000004,0.1,64,0.29830000000000007,0.12087774298852538
184,0.42000000000000004,0.1,64,0.272575,0.1489927766705487
185,0.425,0.1,64,0.205375,0.12330404494581677
186,0.43,0.1,64,0.27632500000000004,0.15487064360297595
187,0.435,0.1,64,0.13685,0.058473786862148755
188,0.44,0.1,64,0.20539999999999997,0.13415791534605775
189,0.445,0.1,64,0.1883,0.14466905335972863
190,0.45,0.1,64,0.187425,0.14039508093234607
191,0.455,0.1,64,0.21292499999999998,0.1278187828529125
192,0.46,0.1,64,0.273875,0.1547225743064017
193,0.465,0.1,64,0.26475,0.1576355765682354
194,0.47000000000000003,0.1,64,0.24967499999999995,0.16281635743990835
195,0.47500000000000003,0.1,64,0.26335000000000003,0.1603752708493426
196,0.48000000000000004,0.1,64,0.24077500000000002,0.11003716417647268
197,0.485,0.1,64,0.20395,0.12216266307673553
198,0.49,0.1,64,0.279725,0.14400920977493073
199,0.495,0.1,64,0.13835,0.055856031455877704
200,0.5,0.1,64,0.185225,0.1354431476672039
201,0.005,0.15000000000000002,64,0.45085,0.0015720209922262494
202,0.01,0.15000000000000002,64,0.65345,0.020776128128214857
203,0.015,0.15000000000000002,64,0.71715,0.004305084203589962
204,0.02,0.15000000000000002,64,0.7476,0.020524893422378572
205,0.025,0.15000000000000002,64,0.77855,0.008397395429536459
206,0.030000000000000002,0.15000000000000002,64,0.82255,0.012762395934933208
207,0.034999999999999996,0.15000000000000002,64,0.840325,0.006202116574202721
208,0.04,0.15000000000000002,64,0.8454500000000001,0.008282360774561818
209,0.045,0.15000000000000002,64,0.8422750000000001,0.0037942390541451255
210,0.049999999999999996,0.15000000000000002,64,0.839575,0.010792532140327424
211,0.055,0.15000000000000002,64,0.8436499999999999,0.006240192304729085
212,0.06,0.15000000000000002,64,0.844225,0.006868132934065848
213,0.065,0.15000000000000002,64,0.8332499999999999,0.011925550301768036
214,0.07,0.15000000000000002,64,0.8355,0.006102253682042404
215,0.07500000000000001,0.15000000000000002,64,0.8345749999999998,0.009008537617171837
216,0.08,0.15000000000000002,64,0.8327,0.008221389785188396
217,0.085,0.15000000000000002,64,0.832225,0.006020485860792309
218,0.09000000000000001,0.15000000000000002,64,0.82805,0.0072321331569599615
219,0.095,0.15000000000000002,64,0.831075,0.009326909992060588
220,0.1,0.15000000000000002,64,0.8292249999999999,0.007626188431975705
221,0.10500000000000001,0.15000000000000002,64,0.8153500000000001,0.012736119895792418
222,0.11,0.15000000000000002,64,0.816075,0.01137997144108892
223,0.115,0.15000000000000002,64,0.8143,0.014249254366457225
224,0.12000000000000001,0.15000000000000002,64,0.805425,0.008615973537563822
225,0.125,0.15000000000000002,64,0.790525,0.02067507557422704
226,0.13,0.15000000000000002,64,0.81315,0.005993433907202087
227,0.135,0.15000000000000002,64,0.81125,0.01621727474022688
228,0.14,0.15000000000000002,64,0.8204749999999998,0.007863841300534975
229,0.14500000000000002,0.15000000000000002,64,0.812775,0.0053574714184958325
230,0.15,0.15000000000000002,64,0.76395,0.06963801942904463
231,0.155,0.15000000000000002,64,0.725075,0.13944133174923423
232,0.16,0.15000000000000002,64,0.6436249999999999,0.22848978368846168
233,0.165,0.15000000000000002,64,0.588525,0.16884261162396177
234,0.17,0.15000000000000002,64,0.523725,0.1461307291434625
235,0.17500000000000002,0.15000000000000002,64,0.5806250000000001,0.15672449952065565
236,0.18000000000000002,0.15000000000000002,64,0.5138499999999999,0.2065098877778011
237,0.185,0.15000000000000002,64,0.40804999999999997,0.1958805216196853
238,0.19,0.15000000000000002,64,0.587775,0.16671688951632946
239,0.195,0.15000000000000002,64,0.47022499999999995,0.19102006439115238
240,0.2,0.15000000000000002,64,0.6014250000000001,0.1280246704740926
241,0.20500000000000002,0.15000000000000002,64,0.350425,0.12445547898746766
242,0.21000000000000002,0.15000000000000002,64,0.52645,0.2204402356649076
243,0.215,0.15000000000000002,64,0.47087499999999993,0.20730374755416267
244,0.22,0.15000000000000002,64,0.6101,0.24354180082688062
245,0.225,0.15000000000000002,64,0.6131,0.1458283537245072
246,0.23,0.15000000000000002,64,0.401825,0.10025372811023041
247,0.23500000000000001,0.15000000000000002,64,0.399275,0.21185126563228265
248,0.24000000000000002,0.15000000000000002,64,0.40962499999999996,0.2026606924146861
249,0.245,0.15000000000000002,64,0.5136000000000001,0.12780100253910373
250,0.25,0.15000000000000002,64,0.433875,0.13672120354941295
251,0.255,0.15000000000000002,64,0.51795,0.1336157644142337
252,0.26,0.15000000000000002,64,0.410825,0.20520702351527834
253,0.265,0.15000000000000002,64,0.420925,0.1202866524182962
254,0.27,0.15000000000000002,64,0.48782500000000006,0.14235524665427685
255,0.275,0.15000000000000002,64,0.374125,0.10331816756989064
256,0.28,0.15000000000000002,64,0.278275,0.14376489922787136
257,0.28500000000000003,0.15000000000000002,64,0.1862,0.06160918153976727
258,0.29000000000000004,0.15000000000000002,64,0.249025,0.09765184970086331
259,0.295,0.15000000000000002,64,0.321375,0.15574921749402146
260,0.3,0.15000000000000002,64,0.257525,0.10680079002516789
261,0.305,0.15000000000000002,64,0.40952500000000003,0.23433256815901626
262,0.31,0.15000000000000002,64,0.27375,0.14263776235625683
263,0.315,0.15000000000000002,64,0.386925,0.12249955612164477
264,0.32,0.15000000000000002,64,0.22665000000000002,0.11561929445382375
265,0.325,0.15000000000000002,64,0.32625000000000004,0.11205961025275789
266,0.33,0.15000000000000002,64,0.276125,0.06954023116153699
267,0.335,0.15000000000000002,64,0.351,0.1245102154443562
268,0.34,0.15000000000000002,64,0.29805000000000004,0.1222318647080212
269,0.34500000000000003,0.15000000000000002,64,0.2768,0.14083728643367138
270,0.35000000000000003,0.15000000000000002,64,0.310925,0.12278934196419491
271,0.35500000000000004,0.15000000000000002,64,0.13915,0.0506261666532239
272,0.36,0.15000000000000002,64,0.22480000000000003,0.12139673080441664
273,0.365,0.15000000000000002,64,0.3256,0.15068749533388628
274,0.37,0.15000000000000002,64,0.29005000000000003,0.1340717298687535
275,0.375,0.15000000000000002,64,0.19355000000000003,0.13378778905415845
276,0.38,0.15000000000000002,64,0.21625,0.12555643651362522
277,0.385,0.15000000000000002,64,0.28075,0.14344809601385444
278,0.39,0.15000000000000002,64,0.23137499999999997,0.17055642394820547
279,0.395,0.15000000000000002,64,0.34009999999999996,0.19160604766029699
280,0.4,0.15000000000000002,64,0.22737500000000005,0.14043866543797687
281,0.405,0.15000000000000002,64,0.25265,0.10309629600523967
282,0.41000000000000003,0.15000000000000002,64,0.10385,0.04758554139652086
283,0.41500000000000004,0.15000000000000002,64,0.19602499999999998,0.13714213429869027
284,0.42000000000000004,0.15000000000000002,64,0.17725,0.02803491127148435
285,0.425,0.15000000000000002,64,0.1805,0.14043187850342245
286,0.43,0.15000000000000002,64,0.27874999999999994,0.14482219702103677
287,0.435,0.15000000000000002,64,0.2541,0.11914897187974388
288,0.44,0.15000000000000002,64,0.197225,0.13569334453096807
289,0.445,0.15000000000000002,64,0.191025,0.13633108596354684
290,0.45,0.15000000000000002,64,0.165675,0.04838650380013004
291,0.455,0.15000000000000002,64,0.31484999999999996,0.16653594581951367
292,0.46,0.15000000000000002,64,0.314825,0.16477362501322837
293,0.465,0.15000000000000002,64,0.2864,0.13868078003097617
294,0.47000000000000003,0.15000000000000002,64,0.19419999999999998,0.13777920742985858
295,0.47500000000000003,0.15000000000000002,64,0.16472499999999995,0.14909932511584348
296,0.48000000000000004,0.15000000000000002,64,0.200425,0.13314955407360554
297,0.485,0.15000000000000002,64,0.29422499999999996,0.12648481628242975
298,0.49,0.15000000000000002,64,0.16172499999999998,0.04681348630469643
299,0.495,0.15000000000000002,64,0.09122499999999999,0.04007129583629659
300,0.5,0.15000000000000002,64,0.17562499999999998,0.02719983915393619
301,0.005,0.2,64,0.45109999999999995,0.0017596164354767721
302,0.01,0.2,64,0.6456500000000001,0.013187683648010377
303,0.015,0.2,64,0.7161250000000001,0.003567211796347394
304,0.02,0.2,64,0.7343249999999999,0.01650333299670102
305,0.025,0.2,64,0.7829499999999999,0.012822002573701186
306,0.030000000000000002,0.2,64,0.824425,0.006406832290609756
307,0.034999999999999996,0.2,64,0.8409000000000001,0.007949606908520718
308,0.04,0.2,64,0.8472250000000001,0.004161880584543464
309,0.045,0.2,64,0.8388249999999999,0.009900315651533528
310,0.049999999999999996,0.2,64,0.843675,0.008414125028783432
311,0.055,0.2,64,0.8402,0.009407310986674163
312,0.06,0.2,64,0.8466249999999998,0.00596657355607051
313,0.065,0.2,64,0.8452,0.00960260381354975
314,0.07,0.2,64,0.839825,0.00996293129555754
315,0.07500000000000001,0.2,64,0.8418249999999998,0.007550082781003144
316,0.08,0.2,64,0.8426750000000001,0.005410984198831103
317,0.085,0.2,64,0.8374749999999999,0.006873590764658618
318,0.09000000000000001,0.2,64,0.829175,0.010280321006661224
319,0.095,0.2,64,0.82555,0.008704740088021008
320,0.1,0.2,64,0.822325,0.00826347384578667
321,0.10500000000000001,0.2,64,0.82125,0.013983248907174593
322,0.11,0.2,64,0.8237500000000001,0.005410637670367524
323,0.115,0.2,64,0.83095,0.011728863968859053
324,0.12000000000000001,0.2,64,0.8245250000000001,0.010506367117134263
325,0.125,0.2,64,0.799,0.021739508964095784
326,0.13,0.2,64,0.813175,0.012749166639431793
327,0.135,0.2,64,0.8049,0.010554146104730594
328,0.14,0.2,64,0.8168,0.00949888151310457
329,0.14500000000000002,0.2,64,0.786125,0.027102698205160303
330,0.15,0.2,64,0.782675,0.07694257599014993
331,0.155,0.2,64,0.6589750000000001,0.23480858427664011
332,0.16,0.2,64,0.73345,0.14357588585831535
333,0.165,0.2,64,0.5811999999999999,0.22009564114266322
334,0.17,0.2,64,0.445425,0.20243067640552903
335,0.17500000000000002,0.2,64,0.395,0.2391280122653973
336,0.18000000000000002,0.2,64,0.29705,0.12225857843112689
337,0.185,0.2,64,0.452175,0.0015033296378372946
338,0.19,0.2,64,0.40170000000000006,0.1008866195290535
339,0.195,0.2,64,0.43420000000000003,0.1376472529693201
340,0.2,0.2,64,0.45077500000000004,0.007087577160073811
341,0.20500000000000002,0.2,64,0.509225,0.20727165749325205
342,0.21000000000000002,0.2,64,0.351175,0.1242507696153227
343,0.215,0.2,64,0.46825,0.1789777046170835
344,0.22,0.2,64,0.450775,0.003866038023610209
345,0.225,0.2,64,0.52275,0.14204257724358563
346,0.23,0.2,64,0.45605,0.20561778254810548
347,0.23500000000000001,0.2,64,0.61435,0.16024571757148456
348,0.24000000000000002,0.2,64,0.5185000000000001,0.13494989811037278
349,0.245,0.2,64,0.45077500000000004,0.0037636418533117627
350,0.25,0.2,64,0.450775,0.0033516786838836458
351,0.255,0.2,64,0.5586249999999999,0.1756609482782101
352,0.26,0.2,64,0.48514999999999997,0.06628830967825322
353,0.265,0.2,64,0.36985,0.10164784183641087
354,0.27,0.2,64,0.3235,0.1131269751208791
355,0.275,0.2,64,0.4556,0.20142446475043693
356,0.28,0.2,64,0.309075,0.14042232283365774
357,0.28500000000000003,0.2,64,0.2363,0.10743424151544982
358,0.29000000000000004,0.2,64,0.33382500000000004,0.11512196250064538
359,0.295,0.2,64,0.317025,0.21564496864058758
360,0.3,0.2,64,0.331225,0.15009304197730156
361,0.305,0.2,64,0.3102,0.0826238313079223
362,0.31,0.2,64,0.312875,0.12490493885351371
363,0.315,0.2,64,0.35667499999999996,0.23902660155304892
364,0.32,0.2,64,0.273,0.15214144323622017
365,0.325,0.2,64,0.2104,0.08484516780583323
366,0.33,0.2,64,0.33804999999999996,0.1389720430518311
367,0.335,0.2,64,0.24100000000000002,0.17195484509021547
368,0.34,0.2,64,0.338425,0.13662712944360647
369,0.34500000000000003,0.2,64,0.32015,0.10963032769265994
370,0.35000000000000003,0.2,64,0.3512,0.12206644194863712
371,0.35500000000000004,0.2,64,0.21252500000000002,0.13373708816181099
372,0.36,0.2,64,0.214175,0.12380626498687375
373,0.365,0.2,64,0.236475,0.10558948811316399
374,0.37,0.2,64,0.275275,0.1206619606586931
375,0.375,0.2,64,0.2658,0.14919688334546402
376,0.38,0.2,64,0.22647500000000004,0.11437699178593569
377,0.385,0.2,64,0.2133,0.12514490600899425
378,0.39,0.2,64,0.262075,0.1289775319580895
379,0.395,0.2,64,0.29125,0.09863166960971512
380,0.4,0.2,64,0.23667500000000002,0.11004671167281647
381,0.405,0.2,64,0.2029,0.12637892921685956
382,0.41000000000000003,0.2,64,0.20915,0.1215671470834123
383,0.41500000000000004,0.2,64,0.193425,0.1311465925977492
384,0.42000000000000004,0.2,64,0.2609,0.15536632920295182
385,0.425,0.2,64,0.1439,0.040297208340032684
386,0.43,0.2,64,0.16492500000000002,0.048834580473267095
387,0.435,0.2,64,0.274625,0.15490761359597535
388,0.44,0.2,64,0.23912500000000003,0.13121223266144055
389,0.445,0.2,64,0.15189999999999998,0.04208469139722899
390,0.45,0.2,64,0.15462499999999998,0.0222892911506849
391,0.455,0.2,64,0.187125,0.14063554404914855
392,0.46,0.2,64,0.13515,0.06018198443055862
393,0.465,0.2,64,0.191175,0.12942863863921306
394,0.47000000000000003,0.2,64,0.292,0.13599306048471738
395,0.47500000000000003,0.2,64,0.113825,0.035661831837414074
396,0.48000000000000004,0.2,64,0.27742500000000003,0.14251343357732982
397,0.485,0.2,64,0.274075,0.14077359038541284
398,0.49,0.2,64,0.322875,0.15944432805841666
399,0.495,0.2,64,0.13997500000000002,0.03891596716002315
400,0.5,0.2,64,0.26044999999999996,0.16125119379403055
401,0.005,0.25,64,0.45082500000000003,0.0029523295886469017
402,0.01,0.25,64,0.636125,0.019675015883093984
403,0.015,0.25,64,0.7190000000000001,0.004428600230321108
404,0.02,0.25,64,0.7426250000000001,0.015287249589118385
405,0.025,0.25,64,0.774625,0.013287682265918303
406,0.030000000000000002,0.25,64,0.8188000000000001,0.02128447203949395
407,0.034999999999999996,0.25,64,0.838575,0.008173356103829084
408,0.04,0.25,64,0.841175,0.0053953683840864885
409,0.045,0.25,64,0.8443999999999999,0.0065169970078250185
410,0.049999999999999996,0.25,64,0.8363250000000001,0.010473359060015064
411,0.055,0.25,64,0.8476750000000001,0.0040106109260311
412,0.06,0.25,64,0.8432999999999999,0.00761519861855225
413,0.065,0.25,64,0.8445750000000001,0.00768870925448479
414,0.07,0.25,64,0.8323499999999999,0.005272807601268984
415,0.07500000000000001,0.25,64,0.8376250000000001,0.00869446663113959
416,0.08,0.25,64,0.8413999999999999,0.005906775770248927
417,0.085,0.25,64,0.84155,0.0023433416310901065
418,0.09000000000000001,0.25,64,0.8331,0.007946068210127562
419,0.095,0.25,64,0.83065,0.006822939249326501
420,0.1,0.25,64,0.828,0.015478210490880407
421,0.10500000000000001,0.25,64,0.818675,0.01719476664569778
422,0.11,0.25,64,0.819125,0.012333136259686725
423,0.115,0.25,64,0.816225,0.016405867852692196
424,0.12000000000000001,0.25,64,0.8214,0.008620977322786567
425,0.125,0.25,64,0.816175,0.012405039298607633
426,0.13,0.25,64,0.8158749999999999,0.010522297752867475
427,0.135,0.25,64,0.7903,0.033876485207293854
428,0.14,0.25,64,0.796575,0.028012564145397344
429,0.14500000000000002,0.25,64,0.787375,0.04865548530227604
430,0.15,0.25,64,0.7757,0.04361727008880772
431,0.155,0.25,64,0.49585,0.25601288297661895
432,0.16,0.25,64,0.726325,0.1373327983403819
433,0.165,0.25,64,0.5972999999999999,0.24380218159401285
434,0.17,0.25,64,0.39980000000000004,0.10229322436016962
435,0.17500000000000002,0.25,64,0.45549999999999996,0.16063216910071282
436,0.18000000000000002,0.25,64,0.3519,0.12462810678173683
437,0.185,0.25,64,0.3721,0.10145391195020524
438,0.19,0.25,64,0.563,0.1388422441117976
439,0.195,0.25,64,0.371675,0.10285926671914397
440,0.2,0.25,64,0.47435,0.1971299920103483
441,0.20500000000000002,0.25,64,0.48360000000000003,0.06588922521930275
442,0.21000000000000002,0.25,64,0.584,0.1681427035288775
443,0.215,0.25,64,0.5194,0.1380979588915057
444,0.22,0.25,64,0.4348000000000001,0.13451337294113178
445,0.225,0.25,64,0.450775,0.004104418350996897
446,0.23,0.25,64,0.47395000000000004,0.19006812265606246
447,0.23500000000000001,0.25,64,0.45077500000000004,0.00574151547938346
448,0.24000000000000002,0.25,64,0.48445,0.1424093922464386
449,0.245,0.25,64,0.44712499999999994,0.22877090068450576
450,0.25,0.25,64,0.36007500000000003,0.16263854862854626
451,0.255,0.25,64,0.40099999999999997,0.18245701548583984
452,0.26,0.25,64,0.5075999999999999,0.1443082291485832
453,0.265,0.25,64,0.348875,0.12344457258219173
454,0.27,0.25,64,0.2885749999999999,0.13299799340591573
455,0.275,0.25,64,0.5115000000000001,0.23046335120795236
456,0.28,0.25,64,0.49627499999999997,0.19203380887229204
457,0.28500000000000003,0.25,64,0.280725,0.14160259972895978
458,0.29000000000000004,0.25,64,0.444625,0.19051100689986392
459,0.295,0.25,64,0.392475,0.12881096614807297
460,0.3,0.25,64,0.450775,0.004951262465270838
461,0.305,0.25,64,0.43795,0.2813600295884261
462,0.31,0.25,64,0.2392,0.10917871243974259
463,0.315,0.25,64,0.348275,0.12122044485151832
464,0.32,0.25,64,0.28907499999999997,0.13088094781136023
465,0.325,0.25,64,0.390075,0.22924624587983988
466,0.33,0.25,64,0.24165,0.10985977994698515
467,0.335,0.25,64,0.22795,0.11440101070357726
468,0.34,0.25,64,0.348875,0.12311793126916973
469,0.34500000000000003,0.25,64,0.166825,0.02892820855151594
470,0.35000000000000003,0.25,64,0.24860000000000002,0.1077123890274466
471,0.35500000000000004,0.25,64,0.300275,0.1262564948824416
472,0.36,0.25,64,0.3012,0.14317180675677738
473,0.365,0.25,64,0.42285000000000006,0.15595182349046133
474,0.37,0.25,64,0.277075,0.14168277947584174
475,0.375,0.25,64,0.2096,0.12969101260303276
476,0.38,0.25,64,0.22582500000000003,0.11491881917249239
477,0.385,0.25,64,0.3375,0.13845170638168386
478,0.39,0.25,64,0.26695,0.15144232813186675
479,0.395,0.25,64,0.278875,0.15130517588635228
480,0.4,0.25,64,0.28295,0.09182039533785508
481,0.405,0.25,64,0.138,0.05607400244320001
482,0.41000000000000003,0.25,64,0.17275000000000001,0.05309914076517623
483,0.41500000000000004,0.25,64,0.13155,0.024774432385021455
484,0.42000000000000004,0.25,64,0.260475,0.15790642798822344
485,0.425,0.25,64,0.29305000000000003,0.13536966979349546
486,0.43,0.25,64,0.23765,0.10888863003087144
487,0.435,0.25,64,0.288,0.10972861408948897
488,0.44,0.25,64,0.32157500000000006,0.16145228784380852
489,0.445,0.25,64,0.26359999999999995,0.11145625262855377
490,0.45,0.25,64,0.23820000000000002,0.10641562385289108
491,0.455,0.25,64,0.188925,0.13644157632481385
492,0.46,0.25,64,0.1318,0.04673533192350301
493,0.465,0.25,64,0.22597500000000004,0.1157197692704233
494,0.47000000000000003,0.25,64,0.23652499999999996,0.1752559449776241
495,0.47500000000000003,0.25,64,0.28870000000000007,0.13182662856949653
496,0.48000000000000004,0.25,64,0.10255,0.03421755762762737
497,0.485,0.25,64,0.155475,0.02421200631917975
498,0.49,0.25,64,0.152925,0.044865953127065074
499,0.495,0.25,64,0.213725,0.12670747314187905
500,0.5,0.25,64,0.13105,0.026370035077716524
501,0.005,0.3,64,0.45085,0.002873804099099297
502,0.01,0.3,64,0.6498750000000001,0.02157269686432367
503,0.015,0.3,64,0.7195,0.004817935242404163
504,0.02,0.3,64,0.7346000000000001,0.013348782716038178
505,0.025,0.3,64,0.7668,0.008169149282514072
506,0.030000000000000002,0.3,64,0.825075,0.018993189568895476
507,0.034999999999999996,0.3,64,0.8401250000000001,0.004801692409973804
508,0.04,0.3,64,0.843375,0.006810378109914337
509,0.045,0.3,64,0.840925,0.009111668343393537
510,0.049999999999999996,0.3,64,0.8456000000000001,0.008587563682442172
511,0.055,0.3,64,0.8485250000000001,0.003141854547874544
512,0.06,0.3,64,0.845175,0.008570516320502498
513,0.065,0.3,64,0.83705,0.011268762132550314
514,0.07,0.3,64,0.8430500000000001,0.006192031169172203
515,0.07500000000000001,0.3,64,0.842,0.015140384737515734
516,0.08,0.3,64,0.841325,0.009722268253859271
517,0.085,0.3,64,0.8411500000000001,0.0034327467136390792
518,0.09000000000000001,0.3,64,0.8331250000000001,0.010513384326657143
519,0.095,0.3,64,0.8307249999999999,0.007599917762712951
520,0.1,0.3,64,0.827875,0.007422937423958265
521,0.10500000000000001,0.3,64,0.8182499999999999,0.016085707942145432
522,0.11,0.3,64,0.818725,0.01789018585705579
523,0.115,0.3,64,0.832925,0.008190161781063927
524,0.12000000000000001,0.3,64,0.8199,0.010169931169875234
525,0.125,0.3,64,0.8200000000000001,0.008128653024948241
526,0.13,0.3,64,0.8184000000000001,0.007389773338878524
527,0.135,0.3,64,0.8079500000000002,0.016117071694324626
528,0.14,0.3,64,0.804,0.011294356998076486
529,0.14500000000000002,0.3,64,0.7636000000000001,0.07182049672621318
530,0.15,0.3,64,0.811725,0.02192108003726096
531,0.155,0.3,64,0.5306,0.275945096441303
532,0.16,0.3,64,0.662,0.2083885493495264
533,0.165,0.3,64,0.6489750000000001,0.15943624117495997
534,0.17,0.3,64,0.45779999999999993,0.2396559721767851
